State_name	Name	State_name-Name	Rainfall (inches)	RainDays	Runoff	Station Name	Ptrecipitation Correction Factor	No. of Rain Days Correction Factor	Rmean	Kmean	LSavg	Cavg	Pavg
Texas	Bexar	Texas-Bexar	30.61	60.4	3				250.0	0.25	0.41	0.14	0.98
Texas	Blanco	Texas-Blanco	33.6	56.3	4				250.0	0.26	0.54	0.04	0.99
Texas	Borden	Texas-Borden	20.34	45	0.275				120.0	0.30	0.23	0.12	0.95
Texas	Bosque	Texas-Bosque	35.01	68.1	4				280.0	0.24	0.33	0.08	0.99
Texas	Bowie	Texas-Bowie	45	81.8	14				340.0	0.36	0.16	0.09	1.00
Texas	Brazoria	Texas-Brazoria	52.72	83.4	15.667				400.5	0.33	0.08	0.03	1.00
Texas	Brazos	Texas-Brazos	39.34	78	6.5				350.0	0.36	0.21	0.03	1.00
Texas	Brewster	Texas-Brewster	15.81	45	0.275				80.0	0.16	2.24	0.14	1.00
Texas	Briscoe	Texas-Briscoe	24.56	45.9	0.25				130.0	0.34	1.44	0.10	0.99
Texas	Brooks	Texas-Brooks	25.01	47.1	0.2				260.0	0.17	0.17	0.06	1.00
Texas	Brown	Texas-Brown	25.01	45	1.5				200.0	0.26	0.39	0.05	0.99
Texas	Burleson	Texas-Burleson	35.34	75.4	5				348.6	0.33	0.22	0.09	0.98
Texas	Burnet	Texas-Burnet	32.1	63.9	3				250.0	0.23	0.42	0.04	1.00
Texas	Caldwell	Texas-Caldwell	35.01	74.1	4				300.0	0.31	0.33	0.09	0.99
Texas	Calhoun	Texas-Calhoun	39.38	75.3	7				300.0	0.33	0.10	0.13	1.00
Texas	Callahan	Texas-Callahan	25.01	45	2				180.0	0.25	0.45	0.05	0.97
Texas	Cameron	Texas-Cameron	25.01	66.5	1.5				270.0	0.33	0.10	0.14	1.00
Texas	Camp	Texas-Camp	45	70.1	11				340.0	0.30	0.33	0.02	1.00
Texas	Carson	Texas-Carson	24.35	61.4	0.2				120.0	0.31	0.31	0.09	0.99
Texas	Cass	Texas-Cass	45	82.9	12				339.4	0.25	0.44	0.02	1.00
Texas	Castro	Texas-Castro	16	45	0.1				110.0	0.32	0.14	0.20	1.00
Texas	Chambers	Texas-Chambers	58.88	87.5	14.8				429.5	0.32	0.10	0.08	1.00
Texas	Cherokee	Texas-Cherokee	45	79.7	10				350.0	0.27	0.45	0.03	1.00
Texas	Childress	Texas-Childress	25.01	45	0.433				160.0	0.32	0.38	0.17	0.91
Texas	Clay	Texas-Clay	34.29	61	2				220.0	0.35	0.25	0.06	0.99
Texas	Cochran	Texas-Cochran	16	45	0.1				90.0	0.21	0.15	0.18	0.99
Texas	Coke	Texas-Coke	25.01	45	0.2				140.0	0.23	0.78	0.10	0.98
Texas	Coleman	Texas-Coleman	25.01	45	1.5				180.0	0.26	0.58	0.09	0.96
Texas	Collin	Texas-Collin	38.37	68.9	8.5				300.0	0.32	0.29	0.11	0.98
Texas	Collingsworth	Texas-Collingsworth	25.01	45	0.5				150.0	0.28	0.50	0.15	0.95
Texas	Colorado	Texas-Colorado	42.29	83	6				350.0	0.31	0.20	0.04	0.96
Texas	Comal	Texas-Comal	35.01	69.5	4				280.0	0.17	0.51	0.05	0.99
Texas	Comanche	Texas-Comanche	27.57	59.1	2				230.0	0.25	0.25	0.14	1.00
Texas	Concho	Texas-Concho	25.01	45	0.567				160.0	0.22	0.33	0.12	0.96
Texas	Cooke	Texas-Cooke	35.15	68.1	4				280.0	0.31	0.36	0.08	1.00
Texas	Coryell	Texas-Coryell	34.34	65.5	4				276.7	0.25	0.52	0.12	0.94
Texas	Cottle	Texas-Cottle	25.01	45	0.4				160.0	0.30	0.44	0.11	0.96
Texas	Crane	Texas-Crane	15.79	44.1	0.1				90.0	0.21	0.34	0.12	1.00
Texas	Crockett	Texas-Crockett	17.3	45	0.333				120.0	0.19	0.65	0.07	1.00
Texas	Crosby	Texas-Crosby	24.06	45.1	0.15				130.0	0.30	0.25	0.31	0.98
Texas	Culberson	Texas-Culberson	15.21	45	0.371				70.0	0.24	0.93	0.11	1.00
Texas	Dallam	Texas-Dallam	16	45	0.1				100.0	0.26	0.17	0.13	1.00
Texas	Dallas	Texas-Dallas	35.01	68	7				300.1	0.32	0.26	0.12	1.00
Texas	Dawson	Texas-Dawson	16	45	0.15				110.0	0.23	0.24	0.37	0.96
Texas	De Witt	Texas-De Witt	35.01	68.7	3.5				100.0	0.32	0.20	0.17	0.99
Texas	Deaf Smith	Texas-Deaf Smith	16	45	0.15				330.0	0.34	0.23	0.14	0.99
Texas	Delta	Texas-Delta	45	63.6	10				280.0	0.31	0.22	0.09	0.99
Texas	Denton	Texas-Denton	35.64	68	5				300.0	0.26	0.32	0.04	0.98
Texas	Dickens	Texas-Dickens	25.01	45	0.4				140.0	0.30	0.58	0.10	0.95
Texas	Dimmit	Texas-Dimmit	25.01	45	0.35				180.0	0.27	0.13	0.06	1.00
Texas	Donley	Texas-Donley	25.01	45	0.4				130.0	0.26	0.54	0.08	0.98
Texas	Duval	Texas-Duval	25.01	45	0.35				240.0	0.24	0.24	0.07	1.00
Texas	Eastland	Texas-Eastland	25.94	45.5	2				218.2	0.25	0.38	0.09	0.99
Texas	Ector	Texas-Ector	16	45	0.1				90.0	0.29	0.20	0.07	1.00
Texas	Edwards	Texas-Edwards	25.01	45	1				170.0	0.13	1.82	0.06	1.00
Texas	El Paso	Texas-El Paso	8.64	45	0.15				300.0	0.33	0.31	0.16	0.93
Texas	Ellis	Texas-Ellis	35.01	68	7				50.0	0.21	0.60	0.19	1.00
Texas	Erath	Texas-Erath	34.69	59.5	2				240.0	0.34	0.49	0.07	0.99
Texas	Falls	Texas-Falls	35.01	68.7	7.5				320.0	0.35	0.24	0.19	0.93
Texas	Fannin	Texas-Fannin	45	68	8.833				320.0	0.35	0.23	0.11	0.98
Texas	Fayette	Texas-Fayette	35.01	73.9	5				330.0	0.34	0.32	0.07	0.99
Texas	Fisher	Texas-Fisher	25.01	45	0.75				160.0	0.34	0.28	0.26	0.83
Texas	Floyd	Texas-Floyd	24.17	45	0.15				130.0	0.31	0.25	0.27	0.99
Texas	Foard	Texas-Foard	25.01	45	0.5				170.0	0.32	0.27	0.11	0.98
Texas	Fort Bend	Texas-Fort Bend	45	83.2	11.857				400.0	0.33	0.09	0.07	1.00
Texas	Franklin	Texas-Franklin	45	69.5	11				340.0	0.35	0.30	0.02	1.00
Texas	Freestone	Texas-Freestone	39.2	70.9	7.5				340.0	0.32	0.39	0.03	1.00
Texas	Frio	Texas-Frio	25.01	45.3	1				220.0	0.28	0.17	0.13	1.00
Texas	Gaines	Texas-Gaines	16	45	0.1				90.0	0.18	0.30	0.32	1.00
Texas	Galveston	Texas-Galveston	45.25	83	16.5				430.0	0.33	0.08	0.05	1.00
Texas	Garza	Texas-Garza	25.01	45	0.275				130.1	0.29	0.85	0.13	0.97
Texas	Gillespie	Texas-Gillespie	29.3	52	1.5				230.0	0.22	0.45	0.04	0.99
Texas	Glasscock	Texas-Glasscock	16	45	0.3				120.0	0.29	0.21	0.20	0.99
Texas	Goliad	Texas-Goliad	35.01	61.7	2.5				280.0	0.28	0.18	0.04	0.99
Texas	Gonzales	Texas-Gonzales	35.01	69.9	3.5				300.0	0.35	0.26	0.04	1.00
Texas	Gray	Texas-Gray	25.01	49.6	0.3				130.0	0.25	0.64	0.08	1.00
Texas	Grayson	Texas-Grayson	39	72.3	5.714				300.0	0.34	0.34	0.12	0.93
Texas	Gregg	Texas-Gregg	45	82.3	10				340.0	0.29	0.26	0.02	1.00
Texas	Grimes	Texas-Grimes	45	77	6				350.0	0.32	0.28	0.04	1.00
Texas	Guadalupe	Texas-Guadalupe	35.01	71.4	3				280.0	0.31	0.29	0.10	0.95
Texas	Hale	Texas-Hale	16	45.1	0.1				120.0	0.31	0.14	0.33	0.98
Texas	Hall	Texas-Hall	24.97	45	0.3				140.0	0.32	0.36	0.21	0.91
Texas	Hamilton	Texas-Hamilton	29.41	59.4	2				250.0	0.24	0.41	0.08	0.96
Texas	Hansford	Texas-Hansford	16	45	0.2				120.0	0.34	0.25	0.14	1.00
Texas	Hardeman	Texas-Hardeman	25.01	45	0.5				170.0	0.29	0.48	0.09	0.96
Texas	Hardin	Texas-Hardin	60	97.8	11.833				429.5	0.35	0.11	0.05	1.00
Texas	Harris	Texas-Harris	48.49	82.2	11.167				400.0	0.33	0.09	0.13	1.00
Texas	Harrison	Texas-Harrison	45	83	10				350.0	0.34	0.31	0.03	1.00
Texas	Hartley	Texas-Hartley	16	45	1.578				100.0	0.25	0.19	0.12	1.00
Texas	Haskell	Texas-Haskell	25.01	49.1	1				170.0	0.31	0.19	0.25	0.85
Texas	Hays	Texas-Hays	35.01	69.3	4.5				280.0	0.20	0.88	0.03	0.99
Texas	Hemphill	Texas-Hemphill	25.01	45	0.5				140.0	0.23	0.43	0.05	0.98
Texas	Henderson	Texas-Henderson	41.26	68.1	7.5				340.0	0.28	0.43	0.04	1.00
Texas	Hidalgo	Texas-Hidalgo	25.01	62.2	0.2				259.8	0.25	0.11	0.17	1.00
Texas	Hill	Texas-Hill	35.01	68	5				300.0	0.31	0.29	0.20	0.92
Texas	Hockley	Texas-Hockley	16	45	0.2				110.0	0.27	0.16	0.32	0.95
Texas	Hood	Texas-Hood	35.01	67.1	3				260.0	0.27	0.55	0.09	0.99
Texas	Hopkins	Texas-Hopkins	45	70.9	11				330.0	0.37	0.24	0.03	1.00
Texas	Houston	Texas-Houston	45	81.5	7.5				350.0	0.35	0.34	0.01	1.00
Texas	Howard	Texas-Howard	16.45	45	0.4				120.0	0.28	0.23	0.32	0.93
Texas	Hudspeth	Texas-Hudspeth	10.64	45	0.325				50.0	0.21	0.69	0.11	1.00
Texas	Hunt	Texas-Hunt	44.98	71	10				320.0	0.36	0.24	0.10	0.98
Texas	Hutchinson	Texas-Hutchinson	17.2	47.1	0.2				120.0	0.25	0.37	0.08	1.00
Texas	Irion	Texas-Irion	23.2	45	0.35				130.0	0.20	0.44	0.06	1.00
Texas	Jack	Texas-Jack	35.01	60	3				220.0	0.28	0.43	0.04	0.99
Texas	Jackson	Texas-Jackson	43.75	83	7.4				330.0	0.35	0.10	0.16	1.00
Texas	Jasper	Texas-Jasper	59.86	93.4	11.286				429.8	0.32	0.24	0.01	1.00
Texas	Jeff Davis	Texas-Jeff Davis	16.78	47.9	0.325				70.0	0.18	3.94	0.07	1.00
Texas	Jefferson	Texas-Jefferson	59.88	97.5	15.667				449.2	0.33	0.09	0.08	1.00
Texas	Jim Hogg	Texas-Jim Hogg	25.01	45	1				240.0	0.19	0.20	0.07	1.00
Texas	Jim Wells	Texas-Jim Wells	25.34	53.4	0.75				260.0	0.26	0.19	0.16	1.00
Texas	Johnson	Texas-Johnson	35.01	67.8	4				280.0	0.33	0.36	0.11	0.99
Texas	Jones	Texas-Jones	25.01	45	1				170.0	0.29	0.13	0.25	0.87
Texas	Karnes	Texas-Karnes	29.83	49.6	2				280.0	0.29	0.35	0.09	0.96
Texas	Kaufman	Texas-Kaufman	37.74	69	8.5				320.0	0.37	0.21	0.06	0.99
Texas	Kendall	Texas-Kendall	35	68.7	4				230.2	0.19	0.57	0.07	1.00
Texas	Kenedy	Texas-Kenedy	25.01	53.9	1.625				270.0	0.17	0.12	0.12	1.00
Texas	Kent	Texas-Kent	25.01	45	0.4				140.0	0.27	0.53	0.11	0.98
Texas	Kerr	Texas-Kerr	25.68	47.2	3.5				220.0	0.17	0.36	0.05	1.00
Texas	Kimble	Texas-Kimble	25.01	45	1				180.0	0.17	0.93	0.08	1.00
Texas	King	Texas-King	25.01	45	0.4				160.0	0.34	0.57	0.05	0.98
Texas	Kinney	Texas-Kinney	25.01	45	1				170.0	0.17	0.84	0.10	1.00
Texas	Kleberg	Texas-Kleberg	25.34	45.7	2.313				270.0	0.24	0.13	0.12	1.00
Texas	Knox	Texas-Knox	25.01	45	0.5				170.0	0.32	0.29	0.15	0.96
Texas	La Salle	Texas-La Salle	25.01	45	0.5				330.0	0.36	0.20	0.09	1.00
Texas	Lamar	Texas-Lamar	45	77.3	12.8				110.0	0.25	0.20	0.28	0.98
Texas	Lamb	Texas-Lamb	16	45	0.1				250.0	0.22	0.34	0.03	0.99
Texas	Lampasas	Texas-Lampasas	27.48	52.7	2.5				220.0	0.30	0.18	0.10	1.00
Texas	Lavaca	Texas-Lavaca	35.18	79.9	6				330.0	0.29	0.26	0.04	0.99
Texas	Lee	Texas-Lee	35.01	63.7	4				330.0	0.33	0.42	0.04	0.99
Texas	Leon	Texas-Leon	41.72	75.1	8				350.0	0.26	0.34	0.03	1.00
Texas	Liberty	Texas-Liberty	59.61	96.2	11.286				430.0	0.34	0.11	0.10	1.00
Texas	Limestone	Texas-Limestone	35.01	67.8	7.5				320.0	0.35	0.29	0.08	0.99
Texas	Lipscomb	Texas-Lipscomb	25.01	50.2	0.2				140.0	0.26	0.42	0.05	0.92
Texas	Live Oak	Texas-Live Oak	25.28	52.9	1				260.0	0.24	0.26	0.08	0.98
Texas	Llano	Texas-Llano	25.01	49	2				230.0	0.18	0.47	0.08	1.00
Texas	Loving	Texas-Loving	9.78	45	0.1				90.0	0.22	0.13	0.09	1.00
Texas	Lubbock	Texas-Lubbock	17.05	45	0.2				120.0	0.29	0.13	0.42	0.96
Texas	Lynn	Texas-Lynn	18.61	45	0.1				120.0	0.25	0.19	0.41	0.80
Texas	Madison	Texas-Madison	44.88	69.7	7				180.0	0.25	0.55	0.06	0.98
Texas	Marion	Texas-Marion	45	83	11				300.0	0.30	0.26	0.12	0.95
Texas	Martin	Texas-Martin	16	45	0.15				240.0	0.29	0.22	0.03	1.00
Texas	Mason	Texas-Mason	25.01	45	2				350.0	0.35	0.29	0.04	1.00
Texas	Matagorda	Texas-Matagorda	45	83	11.933				340.2	0.26	0.31	0.00	1.00
Texas	Maverick	Texas-Maverick	25.01	45	0.35				110.0	0.27	0.14	0.33	0.98
Texas	McCulloch	Texas-McCulloch	25.01	45	0.567				200.8	0.18	0.51	0.06	1.00
Texas	McLennan	Texas-McLennan	35.01	68	5				349.6	0.35	0.09	0.11	1.00
Texas	McMullen	Texas-McMullen	25.01	45	0.75				170.0	0.29	0.18	0.04	1.00
Texas	Medina	Texas-Medina	25.23	45.5	3.5				220.0	0.25	0.35	0.08	0.99
Texas	Menard	Texas-Menard	25.01	45	0.5				180.0	0.23	0.29	0.04	0.99
Texas	Midland	Texas-Midland	16	45	0.15				110.0	0.27	0.20	0.13	1.00
Texas	Milam	Texas-Milam	35.01	65.3	6.5				320.0	0.30	0.26	0.11	0.97
Texas	Mills	Texas-Mills	25.01	45	1				220.0	0.24	0.69	0.04	0.98
Texas	Mitchell	Texas-Mitchell	24.81	45	0.5				140.0	0.28	0.23	0.15	0.91
Texas	Montague	Texas-Montague	35.01	62.7	2.5				260.0	0.35	0.45	0.07	1.00
Texas	Montgomery	Texas-Montgomery	45.01	83.6	8				400.0	0.30	0.14	0.04	1.00
Texas	Moore	Texas-Moore	16	45	0.1				110.0	0.31	0.40	0.14	1.00
Texas	Morris	Texas-Morris	45	83	12				340.0	0.32	0.36	0.03	1.00
Texas	Motley	Texas-Motley	25.01	45.2	0.2				140.0	0.27	0.57	0.07	0.99
Texas	Nacogdoches	Texas-Nacogdoches	45	82.2	10.5				400.5	0.28	0.23	0.02	1.00
Texas	Navarro	Texas-Navarro	35.01	70.5	6.5				320.0	0.36	0.28	0.06	1.00
Texas	Newton	Texas-Newton	60	87.6	14.143				430.0	0.30	0.26	0.04	1.00
Texas	Nolan	Texas-Nolan	25.01	45	0.5				160.0	0.26	0.37	0.15	0.92
Texas	Nueces	Texas-Nueces	30.99	63.8	2.8				270.0	0.29	0.10	0.14	1.00
Texas	Ochiltree	Texas-Ochiltree	20.15	45	0.3				130.0	0.30	0.32	0.06	0.99
Texas	Oldham	Texas-Oldham	16	45	0.1				100.0	0.29	0.43	0.09	0.99
Texas	Orange	Texas-Orange	60	97.8	16.5				449.6	0.37	0.09	0.03	1.00
Texas	Palo Pinto	Texas-Palo Pinto	34.85	56.6	2				220.0	0.21	0.64	0.05	1.00
Texas	Panola	Texas-Panola	45	83	10.8				350.0	0.31	0.30	0.02	1.00
Texas	Parker	Texas-Parker	35.01	68	2.5				260.0	0.28	0.38	0.09	1.00
Texas	Parmer	Texas-Parmer	16	45	0.1				100.0	0.31	0.12	0.24	0.99
Texas	Pecos	Texas-Pecos	15.81	44.6	0.275				90.0	0.25	0.97	0.08	1.00
Texas	Polk	Texas-Polk	48.03	90.9	8				400.0	0.34	0.24	0.01	1.00
Texas	Potter	Texas-Potter	16	47.6	0.1				110.0	0.27	1.56	0.03	1.00
Texas	Presidio	Texas-Presidio	15.66	45	0.2				70.0	0.18	1.42	0.13	1.00
Texas	Rains	Texas-Rains	45	69.5	10				330.0	0.35	0.22	0.08	1.00
Texas	Randall	Texas-Randall	16.02	45.3	0.2				110.0	0.31	0.42	0.11	0.99
Texas	Reagan	Texas-Reagan	16	45	0.3				120.0	0.29	0.24	0.10	1.00
Texas	Real	Texas-Real	25.01	50.6	3.5				180.0	0.14	3.79	0.03	1.00
Texas	Red River	Texas-Red River	45	80.1	13.75				340.0	0.36	0.17	0.08	0.99
Texas	Reeves	Texas-Reeves	10.71	45	0.2				80.0	0.29	0.30	0.10	1.00
Texas	Refugio	Texas-Refugio	35.01	69.5	4.833				280.0	0.31	0.08	0.04	1.00
Texas	Roberts	Texas-Roberts	22.81	47.1	0.3				130.0	0.25	0.89	0.05	1.00
Texas	Robertson	Texas-Robertson	35.01	68	7.5				340.0	0.30	0.30	0.05	1.00
Texas	Rockwall	Texas-Rockwall	35.39	68.2	9.5				300.0	0.33	0.27	0.08	0.99
Texas	Runnels	Texas-Runnels	25.01	45.4	0.567				160.0	0.30	0.21	0.16	0.91
Texas	Rusk	Texas-Rusk	45	79.8	10.5				350.0	0.29	0.52	0.02	1.00
Texas	Sabine	Texas-Sabine	59.98	83	10.8				400.0	0.33	0.33	0.01	1.00
Texas	San Augustine	Texas-San Augustine	48.23	83.7	10				400.0	0.30	0.41	0.02	1.00
Texas	San Jacinto	Texas-San Jacinto	46.39	94.3	7.5				400.0	0.30	0.30	0.06	1.00
Texas	San Patricio	Texas-San Patricio	35	68	3.556				270.0	0.30	0.09	0.11	0.98
Texas	San Saba	Texas-San Saba	25.01	45	1.5				220.0	0.23	0.68	0.05	1.00
Texas	Schleicher	Texas-Schleicher	25.01	45	1				150.0	0.25	0.15	0.08	0.99
Texas	Scurry	Texas-Scurry	25.01	45	0.5				140.0	0.29	0.32	0.20	0.88
Texas	Shackelford	Texas-Shackelford	25.01	45	2				180.0	0.24	0.30	0.03	1.00
Texas	Shelby	Texas-Shelby	48.74	88.9	10.667				400.0	0.29	0.53	0.01	1.00
Texas	Sherman	Texas-Sherman	16	45	0.1				110.1	0.31	0.21	0.14	1.00
Texas	Smith	Texas-Smith	45	67.4	9.5				338.6	0.26	0.42	0.03	0.99
Texas	Somervell	Texas-Somervell	35.01	60.7	2				260.0	0.25	0.62	0.06	1.00
Texas	Starr	Texas-Starr	25.01	50.5	0.2				240.1	0.25	0.18	0.15	1.00
Texas	Stephens	Texas-Stephens	26.23	51.8	2				200.0	0.30	0.26	0.05	1.00
Texas	Sterling	Texas-Sterling	22.64	45	0.2				130.0	0.25	0.59	0.09	1.00
Texas	Stonewall	Texas-Stonewall	25.01	45	0.433				160.0	0.31	0.31	0.09	0.94
Texas	Sutton	Texas-Sutton	25.01	45	1				150.0	0.20	0.53	0.10	1.00
Texas	Swisher	Texas-Swisher	16.8	45	0.15				120.0	0.31	0.09	0.19	1.00
Texas	Tarrant	Texas-Tarrant	35.01	68	4.5				280.0	0.29	0.24	0.03	1.00
Texas	Taylor	Texas-Taylor	25.01	45	1				170.0	0.26	0.36	0.10	0.96
Texas	Terrell	Texas-Terrell	16	45	0.4				100.0	0.15	1.50	0.07	1.00
Texas	Terry	Texas-Terry	16	45	0.1				110.0	0.20	0.15	0.37	0.98
Texas	Throckmorton	Texas-Throckmorton	25.01	55.2	1.5				180.0	0.31	0.24	0.05	0.99
Texas	Titus	Texas-Titus	45	82.4	12				340.0	0.34	0.27	0.03	1.00
Texas	Tom Green	Texas-Tom Green	24.83	45	0.35				140.0	0.25	0.31	0.11	0.97
Texas	Travis	Texas-Travis	35.01	68	4.5				300.0	0.25	0.91	0.11	0.96
Texas	Trinity	Texas-Trinity	45	82.5	7				400.0	0.42	0.21	0.02	1.00
Texas	Tyler	Texas-Tyler	57.88	97.8	9.5				430.0	0.28	0.32	0.01	1.00
Texas	Upshur	Texas-Upshur	45	78.8	10.5				340.0	0.28	0.45	0.04	1.00
Texas	Upton	Texas-Upton	16	45	0.15				110.5	0.28	0.31	0.09	1.00
Texas	Uvalde	Texas-Uvalde	25.01	47.3	3				180.0	0.22	0.98	0.08	0.99
Texas	Val Verde	Texas-Val Verde	20.13	45	1				130.0	0.15	0.89	0.12	1.00
Texas	Van Zandt	Texas-Van Zandt	44.97	75.4	8.5				340.0	0.33	0.24	0.03	1.00
Texas	Victoria	Texas-Victoria	35.73	74	4				300.0	0.33	0.16	0.10	0.99
Texas	Walker	Texas-Walker	45	81.9	7				400.0	0.29	0.29	0.02	1.00
Texas	Waller	Texas-Waller	45	71.5	6.833				400.0	0.32	0.13	0.08	1.00
Texas	Ward	Texas-Ward	13.22	45	0.1				90.0	0.19	0.13	0.09	1.00
Texas	Washington	Texas-Washington	41.89	82.9	4.5				350.0	0.33	0.26	0.04	1.00
Texas	Webb	Texas-Webb	25.01	45	0.2				200.4	0.28	0.26	0.07	1.00
Texas	Wharton	Texas-Wharton	45	83	10				315.8	0.34	0.09	0.10	1.00
Texas	Wheeler	Texas-Wheeler	25.01	45	0.433				138.7	0.23	0.51	0.08	0.98
Texas	Wichita	Texas-Wichita	25.01	51.2	2				200.0	0.36	0.25	0.13	0.91
Texas	Wilbarger	Texas-Wilbarger	25.01	45	1				180.0	0.30	0.26	0.11	0.96
Texas	Willacy	Texas-Willacy	25.01	65.7	1.167				270.0	0.27	0.10	0.36	1.00
Texas	Williamson	Texas-Williamson	35.01	67	5				300.0	0.28	0.29	0.15	0.90
Texas	Wilson	Texas-Wilson	28.22	53.4	2				280.0	0.25	0.25	0.17	0.99
Texas	Winkler	Texas-Winkler	15.91	45	0.1				90.0	0.18	0.11	0.14	1.00
Texas	Wise	Texas-Wise	35.01	66.5	2				260.0	0.30	0.40	0.07	1.00
Texas	Wood	Texas-Wood	45	67.1	10				339.8	0.29	0.37	0.07	1.00
Texas	Yoakum	Texas-Yoakum	16	45	0.1				90.0	0.18	0.14	0.31	1.00
Texas	Young	Texas-Young	29.03	59.9	2				200.0	0.31	0.23	0.08	0.92
Texas	Zapata	Texas-Zapata	24.51	45	0.5				220.0	0.25	0.20	0.08	1.00
Texas	Zavala	Texas-Zavala	25.01	45	1				180.0	0.28	0.17	0.10	1.00
Utah	Beaver	Utah-Beaver	13.92	56.1	1.829				19.5	0.26	1.37	0.21	1.00
Utah	Box Elder	Utah-Box Elder	12.04	62.7	5.206				30.9	0.29	2.71	0.27	0.99
Utah	Cache	Utah-Cache	27.19	94.5	14.474				54.7	0.29	2.50	0.19	1.00
Utah	Carbon	Utah-Carbon	14	59.1	2.24				25.8	0.26	6.73	0.13	1.00
Utah	Daggett	Utah-Daggett	16	65.7	6.8				21.8	0.21	3.36	0.11	1.00
Utah	Davis	Utah-Davis	18.84	74.5	5.88				29.2	0.24	2.25	0.09	1.00
Utah	Duchesne	Utah-Duchesne	17.65	66.8	6.713				22.2	0.23	3.31	0.15	1.00
Utah	Emery	Utah-Emery	9.78	47.6	2.814				16.4	0.31	4.27	0.24	1.00
Utah	Garfield	Utah-Garfield	12.75	53.5	2.231				32.0	0.20	4.26	0.25	1.00
Utah	Grand	Utah-Grand	11.54	50.9	1.529				16.7	0.24	9.75	0.18	1.00
Utah	Iron	Utah-Iron	14.2	52.6	2.04				27.1	0.32	0.39	0.15	1.00
Utah	Juab	Utah-Juab	12.23	57.4	1.221				20.8	0.25	2.05	0.20	1.00
Utah	Kane	Utah-Kane	12.41	47.9	0.94				42.7	0.31	1.40	0.18	1.00
Utah	Millard	Utah-Millard	10.31	49.3	1.494				23.3	0.29	1.28	0.22	1.00
Utah	Morgan	Utah-Morgan	28.79	99.6	12				49.2	0.21	7.86	0.05	1.00
Utah	Piute	Utah-Piute	16.29	68.9	3.125				31.6	0.24	3.76	0.10	1.00
Utah	Rich	Utah-Rich	16.41	73.6	12.222				33.6	0.29	2.63	0.10	1.00
Utah	Salt Lake	Utah-Salt Lake	21.46	79.4	4.85				38.7	0.26	3.10	0.18	1.00
Utah	San Juan	Utah-San Juan	11.4	50.1	1.175				21.5	0.30	5.72	0.26	1.00
Utah	Sanpete	Utah-Sanpete	18.67	78.6	4.929				31.7	0.26	3.32	0.16	1.00
Utah	Sevier	Utah-Sevier	17.57	72.8	2.864				35.6	0.32	4.31	0.20	1.00
Utah	Summit	Utah-Summit	25.66	90.7	13.571				29.7	0.20	7.17	0.09	1.00
Utah	Tooele	Utah-Tooele	10.95	54.1	3.162				23.0	0.27	1.50	0.29	1.00
Utah	Uintah	Utah-Uintah	11.72	51.1	3.362				17.0	0.25	2.55	0.12	1.00
Utah	Utah	Utah-Utah	19.73	80.6	5.242				27.0	0.27	4.55	0.14	1.00
Utah	Wasatch	Utah-Wasatch	24.11	88.1	10.3				30.7	0.22	6.83	0.16	1.00
Utah	Washington	Utah-Washington	15.17	48.8	1.788				35.1	0.20	3.04	0.24	1.00
Utah	Wayne	Utah-Wayne	10.21	49.1	2.42				16.2	0.30	5.03	0.30	1.00
Utah	Weber	Utah-Weber	27.56	88.3	6.831				40.9	0.25	2.37	0.14	1.00
Vermont	Addison	Vermont-Addison	39.48	123.4	26				100.0	0.37	0.58	0.09	0.99
Vermont	Bennington	Vermont-Bennington	53.05	139	26.455				125.0	0.32	0.96	0.07	1.00
Vermont	Caledonia	Vermont-Caledonia	41.69	141.2	22.5				95.0	0.26	1.73	0.03	1.00
Vermont	Chittenden	Vermont-Chittenden	39.35	140.4	26.25				90.1	0.25	0.72	0.03	1.00
Vermont	Essex	Vermont-Essex	44.09	148.1	22.5				95.0	0.30	0.66	0.06	1.00
Vermont	Franklin	Vermont-Franklin	43.74	148.6	25				90.5	0.28	0.52	0.08	1.00
Vermont	Grand Isle	Vermont-Grand Isle	35.01	135	20				90.0	0.36	0.28	0.06	1.00
Vermont	Lamoille	Vermont-Lamoille	47.44	153.3	27.5				90.1	0.26	0.50	0.07	1.00
Vermont	Orange	Vermont-Orange	38.66	131.7	22.5				100.0	0.24	1.19	0.04	1.00
Vermont	Orleans	Vermont-Orleans	45.46	161.9	25				90.1	0.27	1.02	0.05	1.00
Vermont	Rutland	Vermont-Rutland	44.45	127.7	26.25				110.0	0.27	0.79	0.06	0.99
Vermont	Washington	Vermont-Washington	43.29	141.1	25				95.0	0.24	0.81	0.06	1.00
Vermont	Windham	Vermont-Windham	49.91	130.9	25.2				130.0	0.32	0.70	0.06	1.00
Vermont	Windsor	Vermont-Windsor	43.47	131.2	26.25				110.0	0.24	0.64	0.03	1.00
Virginia	Accomack	Virginia-Accomack	44.99	97.6	15.333				250.1	0.22	0.14	0.23	1.00
Virginia	Albemarle	Virginia-Albemarle	45.9	103.7	16.8				174.6	0.28	1.53	0.03	0.99
Virginia	Alexandria	Virginia-Alexandria	45	97.8	15								
Virginia	Alleghany	Virginia-Alleghany	39.45	112.6	15.667				150.0	0.27	1.58	0.01	1.00
Virginia	Amelia	Virginia-Amelia	45	97.8	15.75				200.0	0.25	1.45	0.06	1.00
Virginia	Amherst	Virginia-Amherst	44.79	98.3	16.6				150.0	0.25	1.52	0.05	0.99
